Date,Hospital ID,Drug ID,Units Demanded
05-01-2024,H007,D011,12
05-01-2024,H007,D012,7
05-01-2024,H007,D013,16
05-01-2024,H007,D014,7
05-01-2024,H007,D015,11
05-01-2024,H007,D016,5
05-01-2024,H007,D017,7
05-01-2024,H007,D018,7
05-01-2024,H007,D019,12
05-01-2024,H007,D020,10
05-01-2024,H008,D001,3
05-01-2024,H008,D002,28
05-01-2024,H008,D003,13
05-01-2024,H008,D004,80
05-01-2024,H008,D005,29
05-01-2024,H008,D006,41
05-01-2024,H008,D007,32
05-01-2024,H008,D008,141
05-01-2024,H008,D009,43
05-01-2024,H008,D010,33
05-01-2024,H008,D011,18
05-01-2024,H008,D012,8
05-01-2024,H008,D013,17
05-01-2024,H008,D014,10
05-01-2024,H008,D015,15
05-01-2024,H008,D016,7
05-01-2024,H008,D017,13
05-01-2024,H008,D018,9
05-01-2024,H008,D019,36
05-01-2024,H008,D020,29
05-01-2024,H009,D001,2
05-01-2024,H009,D002,20
05-01-2024,H009,D003,9
05-01-2024,H009,D004,20
05-01-2024,H009,D005,8
05-01-2024,H009,D006,13
05-01-2024,H009,D007,10
05-01-2024,H009,D008,51
05-01-2024,H009,D009,17
05-01-2024,H009,D010,13
05-01-2024,H009,D011,13
05-01-2024,H009,D012,6
05-01-2024,H009,D013,14
05-01-2024,H009,D014,6
05-01-2024,H009,D015,10
05-01-2024,H009,D016,5
05-01-2024,H009,D017,6
05-01-2024,H009,D018,4
05-01-2024,H009,D019,11
05-01-2024,H009,D020,8
05-01-2024,H010,D001,2
05-01-2024,H010,D002,17
05-01-2024,H010,D003,7
05-01-2024,H010,D004,15
05-01-2024,H010,D005,7
05-01-2024,H010,D006,10
05-01-2024,H010,D007,8
05-01-2024,H010,D008,42
05-01-2024,H010,D009,12
05-01-2024,H010,D010,12
05-01-2024,H010,D011,11
05-01-2024,H010,D012,5
05-01-2024,H010,D013,10
05-01-2024,H010,D014,5
05-01-2024,H010,D015,8
05-01-2024,H010,D016,4
05-01-2024,H010,D017,6
05-01-2024,H010,D018,4
05-01-2024,H010,D019,10
05-01-2024,H010,D020,6
06-01-2024,H001,D001,12
06-01-2024,H001,D002,101
06-01-2024,H001,D003,50
06-01-2024,H001,D004,109
06-01-2024,H001,D005,47
06-01-2024,H001,D006,67
06-01-2024,H001,D007,51
06-01-2024,H001,D008,291
06-01-2024,H001,D009,77
06-01-2024,H001,D010,67
06-01-2024,H001,D011,58
06-01-2024,H001,D012,33
06-01-2024,H001,D013,74
06-01-2024,H001,D014,30
06-01-2024,H001,D015,57
06-01-2024,H001,D016,28
06-01-2024,H001,D017,29
06-01-2024,H001,D018,25
06-01-2024,H001,D019,60
06-01-2024,H001,D020,34
06-01-2024,H002,D001,5
06-01-2024,H002,D002,34
06-01-2024,H002,D003,18
06-01-2024,H002,D004,49
06-01-2024,H002,D005,21
06-01-2024,H002,D006,28
06-01-2024,H002,D007,23
06-01-2024,H002,D008,314
06-01-2024,H002,D009,84
06-01-2024,H002,D010,78
06-01-2024,H002,D011,72
06-01-2024,H002,D012,39
06-01-2024,H002,D013,81
06-01-2024,H002,D014,39
06-01-2024,H002,D015,63
06-01-2024,H002,D016,34
06-01-2024,H002,D017,17
06-01-2024,H002,D018,15
06-01-2024,H002,D019,21
06-01-2024,H002,D020,16
06-01-2024,H003,D001,8
06-01-2024,H003,D002,68
06-01-2024,H003,D003,28
06-01-2024,H003,D004,68
06-01-2024,H003,D005,30
06-01-2024,H003,D006,43
06-01-2024,H003,D007,29
06-01-2024,H003,D008,152
06-01-2024,H003,D009,57
06-01-2024,H003,D010,38
06-01-2024,H003,D011,44
06-01-2024,H003,D012,19
06-01-2024,H003,D013,47
06-01-2024,H003,D014,23
06-01-2024,H003,D015,39
06-01-2024,H003,D016,15
06-01-2024,H003,D017,21
06-01-2024,H003,D018,16
06-01-2024,H003,D019,34
06-01-2024,H003,D020,25
06-01-2024,H004,D001,9
06-01-2024,H004,D002,71
06-01-2024,H004,D003,31
06-01-2024,H004,D004,161
06-01-2024,H004,D005,68
06-01-2024,H004,D006,110
06-01-2024,H004,D007,73
06-01-2024,H004,D008,156
06-01-2024,H004,D009,50
06-01-2024,H004,D010,41
06-01-2024,H004,D011,33
06-01-2024,H004,D012,15
06-01-2024,H004,D013,33
06-01-2024,H004,D014,17
06-01-2024,H004,D015,34
06-01-2024,H004,D016,14
06-01-2024,H004,D017,19
06-01-2024,H004,D018,17
06-01-2024,H004,D019,81
06-01-2024,H004,D020,67
06-01-2024,H005,D001,3
06-01-2024,H005,D002,22
06-01-2024,H005,D003,11
06-01-2024,H005,D004,32
06-01-2024,H005,D005,14
06-01-2024,H005,D006,19
06-01-2024,H005,D007,14
06-01-2024,H005,D008,178
06-01-2024,H005,D009,66
06-01-2024,H005,D010,45
06-01-2024,H005,D011,60
06-01-2024,H005,D012,26
06-01-2024,H005,D013,59
06-01-2024,H005,D014,29
06-01-2024,H005,D015,44
06-01-2024,H005,D016,20
06-01-2024,H005,D017,11
06-01-2024,H005,D018,9
06-01-2024,H005,D019,17
06-01-2024,H005,D020,11
06-01-2024,H006,D001,10
06-01-2024,H006,D002,98
06-01-2024,H006,D003,44
06-01-2024,H006,D004,40
06-01-2024,H006,D005,17
06-01-2024,H006,D006,21
06-01-2024,H006,D007,17
06-01-2024,H006,D008,100
06-01-2024,H006,D009,30
06-01-2024,H006,D010,22
06-01-2024,H006,D011,21
06-01-2024,H006,D012,8
06-01-2024,H006,D013,19
06-01-2024,H006,D014,10
06-01-2024,H006,D015,17
06-01-2024,H006,D016,8
06-01-2024,H006,D017,9
06-01-2024,H006,D018,8
06-01-2024,H006,D019,18
06-01-2024,H006,D020,12
06-01-2024,H007,D001,4
06-01-2024,H007,D002,32
06-01-2024,H007,D003,14
06-01-2024,H007,D004,28
06-01-2024,H007,D005,11
06-01-2024,H007,D006,17
06-01-2024,H007,D007,11
06-01-2024,H007,D008,170
06-01-2024,H007,D009,51
06-01-2024,H007,D010,41
06-01-2024,H007,D011,14
06-01-2024,H007,D012,6
06-01-2024,H007,D013,13
06-01-2024,H007,D014,7
06-01-2024,H007,D015,12
06-01-2024,H007,D016,5
06-01-2024,H007,D017,9
06-01-2024,H007,D018,6
06-01-2024,H007,D019,14
06-01-2024,H007,D020,10
06-01-2024,H008,D001,4
06-01-2024,H008,D002,27
06-01-2024,H008,D003,13
06-01-2024,H008,D004,75
06-01-2024,H008,D005,29
06-01-2024,H008,D006,51
06-01-2024,H008,D007,38
06-01-2024,H008,D008,134
06-01-2024,H008,D009,42
06-01-2024,H008,D010,35
06-01-2024,H008,D011,18
06-01-2024,H008,D012,9
06-01-2024,H008,D013,20
06-01-2024,H008,D014,10
06-01-2024,H008,D015,16
06-01-2024,H008,D016,7
06-01-2024,H008,D017,11
06-01-2024,H008,D018,11
06-01-2024,H008,D019,42
06-01-2024,H008,D020,24
06-01-2024,H009,D001,3
06-01-2024,H009,D002,18
06-01-2024,H009,D003,9
06-01-2024,H009,D004,22
06-01-2024,H009,D005,8
06-01-2024,H009,D006,14
06-01-2024,H009,D007,11
06-01-2024,H009,D008,54
06-01-2024,H009,D009,14
06-01-2024,H009,D010,13
06-01-2024,H009,D011,13
06-01-2024,H009,D012,7
06-01-2024,H009,D013,14
06-01-2024,H009,D014,6
06-01-2024,H009,D015,11
06-01-2024,H009,D016,5
06-01-2024,H009,D017,7
06-01-2024,H009,D018,5
06-01-2024,H009,D019,12
06-01-2024,H009,D020,8
06-01-2024,H010,D001,2
06-01-2024,H010,D002,15
06-01-2024,H010,D003,8
06-01-2024,H010,D004,18
06-01-2024,H010,D005,6
06-01-2024,H010,D006,11
06-01-2024,H010,D007,8
06-01-2024,H010,D008,38
06-01-2024,H010,D009,12
06-01-2024,H010,D010,11
06-01-2024,H010,D011,9
06-01-2024,H010,D012,5
06-01-2024,H010,D013,10
06-01-2024,H010,D014,5
06-01-2024,H010,D015,8
06-01-2024,H010,D016,4
06-01-2024,H010,D017,6
06-01-2024,H010,D018,4
06-01-2024,H010,D019,9
06-01-2024,H010,D020,6
07-01-2024,H001,D001,13
07-01-2024,H001,D002,89
07-01-2024,H001,D003,41
07-01-2024,H001,D004,99
07-01-2024,H001,D005,43
07-01-2024,H001,D006,69
07-01-2024,H001,D007,51
07-01-2024,H001,D008,265
07-01-2024,H001,D009,77
07-01-2024,H001,D010,75
07-01-2024,H001,D011,61
07-01-2024,H001,D012,29
07-01-2024,H001,D013,61
07-01-2024,H001,D014,36
07-01-2024,H001,D015,57
07-01-2024,H001,D016,23
07-01-2024,H001,D017,28
07-01-2024,H001,D018,26
07-01-2024,H001,D019,56
07-01-2024,H001,D020,36
07-01-2024,H002,D001,5
07-01-2024,H002,D002,33
07-01-2024,H002,D003,16
07-01-2024,H002,D004,49
07-01-2024,H002,D005,18
07-01-2024,H002,D006,29
07-01-2024,H002,D007,21
07-01-2024,H002,D008,274
07-01-2024,H002,D009,98
07-01-2024,H002,D010,71
07-01-2024,H002,D011,89
07-01-2024,H002,D012,35
07-01-2024,H002,D013,80
07-01-2024,H002,D014,38
07-01-2024,H002,D015,73
07-01-2024,H002,D016,31
07-01-2024,H002,D017,20
07-01-2024,H002,D018,14
07-01-2024,H002,D019,26
07-01-2024,H002,D020,15
07-01-2024,H003,D001,9
07-01-2024,H003,D002,68
07-01-2024,H003,D003,31
07-01-2024,H003,D004,71
07-01-2024,H003,D005,29
07-01-2024,H003,D006,43
07-01-2024,H003,D007,28
07-01-2024,H003,D008,152
07-01-2024,H003,D009,57
07-01-2024,H003,D010,44
07-01-2024,H003,D011,43
07-01-2024,H003,D012,19
07-01-2024,H003,D013,39
07-01-2024,H003,D014,19
07-01-2024,H003,D015,36
07-01-2024,H003,D016,16
07-01-2024,H003,D017,19
07-01-2024,H003,D018,16
07-01-2024,H003,D019,31
07-01-2024,H003,D020,25
07-01-2024,H004,D001,8
07-01-2024,H004,D002,69
07-01-2024,H004,D003,28
07-01-2024,H004,D004,163
07-01-2024,H004,D005,61
07-01-2024,H004,D006,93
07-01-2024,H004,D007,76
07-01-2024,H004,D008,171
07-01-2024,H004,D009,53
07-01-2024,H004,D010,41
07-01-2024,H004,D011,37
07-01-2024,H004,D012,18
07-01-2024,H004,D013,40
07-01-2024,H004,D014,17
07-01-2024,H004,D015,30
07-01-2024,H004,D016,13
07-01-2024,H004,D017,19
07-01-2024,H004,D018,18
07-01-2024,H004,D019,79
07-01-2024,H004,D020,61
07-01-2024,H005,D001,3
07-01-2024,H005,D002,25
07-01-2024,H005,D003,11
07-01-2024,H005,D004,26
07-01-2024,H005,D005,12
07-01-2024,H005,D006,19
07-01-2024,H005,D007,13
07-01-2024,H005,D008,186
07-01-2024,H005,D009,52
07-01-2024,H005,D010,43
07-01-2024,H005,D011,53
07-01-2024,H005,D012,23
07-01-2024,H005,D013,59
07-01-2024,H005,D014,30
07-01-2024,H005,D015,50
07-01-2024,H005,D016,20
07-01-2024,H005,D017,11
07-01-2024,H005,D018,9
07-01-2024,H005,D019,16
07-01-2024,H005,D020,11
07-01-2024,H006,D001,10
07-01-2024,H006,D002,97
07-01-2024,H006,D003,36
07-01-2024,H006,D004,37
07-01-2024,H006,D005,16
07-01-2024,H006,D006,25
07-01-2024,H006,D007,18
07-01-2024,H006,D008,101
07-01-2024,H006,D009,28
07-01-2024,H006,D010,25
07-01-2024,H006,D011,17
07-01-2024,H006,D012,10
07-01-2024,H006,D013,21
07-01-2024,H006,D014,11
07-01-2024,H006,D015,16
07-01-2024,H006,D016,8
07-01-2024,H006,D017,10
07-01-2024,H006,D018,8
07-01-2024,H006,D019,17
07-01-2024,H006,D020,12
07-01-2024,H007,D001,3
07-01-2024,H007,D002,26
07-01-2024,H007,D003,14
07-01-2024,H007,D004,24
07-01-2024,H007,D005,12
07-01-2024,H007,D006,16
07-01-2024,H007,D007,11
07-01-2024,H007,D008,186
07-01-2024,H007,D009,55
07-01-2024,H007,D010,43
07-01-2024,H007,D011,14
07-01-2024,H007,D012,7
07-01-2024,H007,D013,13
07-01-2024,H007,D014,8
07-01-2024,H007,D015,13
07-01-2024,H007,D016,6
07-01-2024,H007,D017,7
07-01-2024,H007,D018,7
07-01-2024,H007,D019,12
07-01-2024,H007,D020,8
07-01-2024,H008,D001,3
07-01-2024,H008,D002,28
07-01-2024,H008,D003,14
07-01-2024,H008,D004,78
07-01-2024,H008,D005,33
07-01-2024,H008,D006,46
07-01-2024,H008,D007,34
07-01-2024,H008,D008,125
07-01-2024,H008,D009,44
07-01-2024,H008,D010,29
07-01-2024,H008,D011,19
07-01-2024,H008,D012,8
07-01-2024,H008,D013,18
07-01-2024,H008,D014,10
07-01-2024,H008,D015,15
07-01-2024,H008,D016,8
07-01-2024,H008,D017,14
07-01-2024,H008,D018,10
07-01-2024,H008,D019,37
07-01-2024,H008,D020,28
07-01-2024,H009,D001,3
07-01-2024,H009,D002,19
07-01-2024,H009,D003,9
07-01-2024,H009,D004,21
07-01-2024,H009,D005,9
07-01-2024,H009,D006,12
07-01-2024,H009,D007,10
07-01-2024,H009,D008,59
07-01-2024,H009,D009,15
07-01-2024,H009,D010,13
07-01-2024,H009,D011,14
07-01-2024,H009,D012,5
07-01-2024,H009,D013,14
07-01-2024,H009,D014,7
07-01-2024,H009,D015,10
07-01-2024,H009,D016,5
07-01-2024,H009,D017,6
07-01-2024,H009,D018,5
07-01-2024,H009,D019,10
07-01-2024,H009,D020,8
07-01-2024,H010,D001,2
07-01-2024,H010,D002,16
07-01-2024,H010,D003,8
07-01-2024,H010,D004,16
07-01-2024,H010,D005,7
07-01-2024,H010,D006,10
07-01-2024,H010,D007,8
07-01-2024,H010,D008,39
07-01-2024,H010,D009,15
07-01-2024,H010,D010,11
07-01-2024,H010,D011,9
07-01-2024,H010,D012,4
07-01-2024,H010,D013,10
07-01-2024,H010,D014,5
07-01-2024,H010,D015,8
07-01-2024,H010,D016,4
07-01-2024,H010,D017,5
07-01-2024,H010,D018,4
07-01-2024,H010,D019,9
07-01-2024,H010,D020,6
08-01-2024,H001,D001,12
08-01-2024,H001,D002,92
08-01-2024,H001,D003,41
08-01-2024,H001,D004,109
08-01-2024,H001,D005,45
08-01-2024,H001,D006,65
08-01-2024,H001,D007,53
08-01-2024,H001,D008,288
08-01-2024,H001,D009,83
08-01-2024,H001,D010,73
08-01-2024,H001,D011,58
08-01-2024,H001,D012,26
08-01-2024,H001,D013,63
08-01-2024,H001,D014,30
08-01-2024,H001,D015,55
08-01-2024,H001,D016,28
08-01-2024,H001,D017,28
08-01-2024,H001,D018,23
08-01-2024,H001,D019,54
08-01-2024,H001,D020,42
08-01-2024,H002,D001,4
08-01-2024,H002,D002,36
08-01-2024,H002,D003,15
08-01-2024,H002,D004,41
08-01-2024,H002,D005,21
08-01-2024,H002,D006,31
08-01-2024,H002,D007,19
08-01-2024,H002,D008,321
08-01-2024,H002,D009,91
08-01-2024,H002,D010,79
08-01-2024,H002,D011,80
08-01-2024,H002,D012,38
08-01-2024,H002,D013,86
08-01-2024,H002,D014,45
08-01-2024,H002,D015,64
08-01-2024,H002,D016,29
08-01-2024,H002,D017,17
08-01-2024,H002,D018,15
08-01-2024,H002,D019,22
08-01-2024,H002,D020,17
08-01-2024,H003,D001,9
08-01-2024,H003,D002,58
08-01-2024,H003,D003,31
08-01-2024,H003,D004,65
08-01-2024,H003,D005,30
08-01-2024,H003,D006,38
08-01-2024,H003,D007,33
08-01-2024,H003,D008,186
08-01-2024,H003,D009,58
08-01-2024,H003,D010,45
08-01-2024,H003,D011,40
08-01-2024,H003,D012,19
08-01-2024,H003,D013,46
08-01-2024,H003,D014,22
08-01-2024,H003,D015,31
08-01-2024,H003,D016,18
08-01-2024,H003,D017,21
08-01-2024,H003,D018,17
08-01-2024,H003,D019,32
08-01-2024,H003,D020,25
08-01-2024,H004,D001,8
08-01-2024,H004,D002,66
08-01-2024,H004,D003,27
08-01-2024,H004,D004,171
08-01-2024,H004,D005,78
08-01-2024,H004,D006,93
08-01-2024,H004,D007,87
08-01-2024,H004,D008,168
08-01-2024,H004,D009,57
08-01-2024,H004,D010,46
08-01-2024,H004,D011,36
08-01-2024,H004,D012,17
08-01-2024,H004,D013,41
08-01-2024,H004,D014,18
08-01-2024,H004,D015,29
08-01-2024,H004,D016,15
08-01-2024,H004,D017,21
08-01-2024,H004,D018,17
08-01-2024,H004,D019,93
08-01-2024,H004,D020,60
08-01-2024,H005,D001,3
08-01-2024,H005,D002,22
08-01-2024,H005,D003,11
08-01-2024,H005,D004,26
08-01-2024,H005,D005,12
08-01-2024,H005,D006,18
08-01-2024,H005,D007,14
08-01-2024,H005,D008,202
08-01-2024,H005,D009,57
08-01-2024,H005,D010,48
08-01-2024,H005,D011,51
08-01-2024,H005,D012,24
08-01-2024,H005,D013,54
08-01-2024,H005,D014,26
08-01-2024,H005,D015,48
08-01-2024,H005,D016,22
08-01-2024,H005,D017,12
08-01-2024,H005,D018,10
08-01-2024,H005,D019,15
08-01-2024,H005,D020,12
08-01-2024,H006,D001,11
08-01-2024,H006,D002,88
08-01-2024,H006,D003,36
08-01-2024,H006,D004,35
08-01-2024,H006,D005,15
08-01-2024,H006,D006,22
08-01-2024,H006,D007,17
08-01-2024,H006,D008,95
08-01-2024,H006,D009,29
08-01-2024,H006,D010,25
08-01-2024,H006,D011,21
08-01-2024,H006,D012,9
08-01-2024,H006,D013,23
08-01-2024,H006,D014,9
08-01-2024,H006,D015,15
08-01-2024,H006,D016,7
08-01-2024,H006,D017,10
08-01-2024,H006,D018,8
08-01-2024,H006,D019,18
08-01-2024,H006,D020,15
08-01-2024,H007,D001,3
08-01-2024,H007,D002,32
08-01-2024,H007,D003,13
08-01-2024,H007,D004,23
08-01-2024,H007,D005,11
08-01-2024,H007,D006,15
08-01-2024,H007,D007,12
08-01-2024,H007,D008,166
08-01-2024,H007,D009,57
08-01-2024,H007,D010,44
08-01-2024,H007,D011,13
08-01-2024,H007,D012,6
08-01-2024,H007,D013,15
08-01-2024,H007,D014,7
08-01-2024,H007,D015,11
08-01-2024,H007,D016,5
08-01-2024,H007,D017,7
08-01-2024,H007,D018,7
08-01-2024,H007,D019,13
08-01-2024,H007,D020,10
08-01-2024,H008,D001,4
08-01-2024,H008,D002,25
08-01-2024,H008,D003,13
08-01-2024,H008,D004,70
08-01-2024,H008,D005,35
08-01-2024,H008,D006,47
08-01-2024,H008,D007,38
08-01-2024,H008,D008,130
08-01-2024,H008,D009,35
08-01-2024,H008,D010,33
08-01-2024,H008,D011,19
08-01-2024,H008,D012,8
08-01-2024,H008,D013,20
08-01-2024,H008,D014,10
08-01-2024,H008,D015,14
08-01-2024,H008,D016,7
08-01-2024,H008,D017,13
08-01-2024,H008,D018,10
08-01-2024,H008,D019,42
08-01-2024,H008,D020,30
08-01-2024,H009,D001,2
08-01-2024,H009,D002,19
08-01-2024,H009,D003,10
08-01-2024,H009,D004,19
08-01-2024,H009,D005,9
08-01-2024,H009,D006,13
08-01-2024,H009,D007,10
08-01-2024,H009,D008,48
08-01-2024,H009,D009,17
08-01-2024,H009,D010,13
08-01-2024,H009,D011,13
08-01-2024,H009,D012,5
08-01-2024,H009,D013,14
08-01-2024,H009,D014,7
08-01-2024,H009,D015,10
08-01-2024,H009,D016,5
08-01-2024,H009,D017,6
08-01-2024,H009,D018,5
08-01-2024,H009,D019,11
08-01-2024,H009,D020,8
08-01-2024,H010,D001,2
08-01-2024,H010,D002,16
08-01-2024,H010,D003,7
08-01-2024,H010,D004,16
08-01-2024,H010,D005,8
08-01-2024,H010,D006,9
08-01-2024,H010,D007,8
08-01-2024,H010,D008,42
08-01-2024,H010,D009,13
08-01-2024,H010,D010,11
08-01-2024,H010,D011,10
08-01-2024,H010,D012,5
08-01-2024,H010,D013,10
08-01-2024,H010,D014,5
08-01-2024,H010,D015,9
08-01-2024,H010,D016,4
08-01-2024,H010,D017,5
08-01-2024,H010,D018,4
08-01-2024,H010,D019,8
08-01-2024,H010,D020,7
09-01-2024,H001,D001,12
09-01-2024,H001,D002,96
09-01-2024,H001,D003,43
09-01-2024,H001,D004,99
09-01-2024,H001,D005,39
09-01-2024,H001,D006,65
09-01-2024,H001,D007,44
09-01-2024,H001,D008,288
09-01-2024,H001,D009,76
09-01-2024,H001,D010,68
09-01-2024,H001,D011,68
09-01-2024,H001,D012,30
09-01-2024,H001,D013,67
09-01-2024,H001,D014,32
09-01-2024,H001,D015,52
09-01-2024,H001,D016,26
09-01-2024,H001,D017,35
09-01-2024,H001,D018,26
09-01-2024,H001,D019,55
09-01-2024,H001,D020,40
09-01-2024,H002,D001,4
09-01-2024,H002,D002,32
09-01-2024,H002,D003,17
09-01-2024,H002,D004,49
09-01-2024,H002,D005,17
09-01-2024,H002,D006,29
09-01-2024,H002,D007,20
09-01-2024,H002,D008,292
09-01-2024,H002,D009,79
09-01-2024,H002,D010,72
09-01-2024,H002,D011,86
09-01-2024,H002,D012,36
09-01-2024,H002,D013,90
09-01-2024,H002,D014,46
09-01-2024,H002,D015,77
09-01-2024,H002,D016,30
09-01-2024,H002,D017,18
09-01-2024,H002,D018,13
09-01-2024,H002,D019,26
09-01-2024,H002,D020,18
09-01-2024,H003,D001,8
09-01-2024,H003,D002,69
09-01-2024,H003,D003,29
09-01-2024,H003,D004,68
09-01-2024,H003,D005,25
09-01-2024,H003,D006,44
09-01-2024,H003,D007,28
09-01-2024,H003,D008,185
09-01-2024,H003,D009,56
09-01-2024,H003,D010,45
09-01-2024,H003,D011,36
09-01-2024,H003,D012,18
09-01-2024,H003,D013,40
09-01-2024,H003,D014,21
09-01-2024,H003,D015,31
09-01-2024,H003,D016,18
09-01-2024,H003,D017,20
09-01-2024,H003,D018,15
09-01-2024,H003,D019,34
09-01-2024,H003,D020,24
09-01-2024,H004,D001,8
09-01-2024,H004,D002,64
09-01-2024,H004,D003,32
09-01-2024,H004,D004,165
09-01-2024,H004,D005,78
09-01-2024,H004,D006,113
09-01-2024,H004,D007,73
09-01-2024,H004,D008,189
09-01-2024,H004,D009,47
09-01-2024,H004,D010,46
09-01-2024,H004,D011,34
09-01-2024,H004,D012,18
09-01-2024,H004,D013,41
09-01-2024,H004,D014,20
09-01-2024,H004,D015,32
09-01-2024,H004,D016,13
09-01-2024,H004,D017,18
09-01-2024,H004,D018,16
09-01-2024,H004,D019,80
09-01-2024,H004,D020,64
09-01-2024,H005,D001,3
09-01-2024,H005,D002,27
09-01-2024,H005,D003,11
09-01-2024,H005,D004,32
09-01-2024,H005,D005,11
09-01-2024,H005,D006,20
09-01-2024,H005,D007,15
09-01-2024,H005,D008,193
09-01-2024,H005,D009,60
09-01-2024,H005,D010,51
09-01-2024,H005,D011,50
09-01-2024,H005,D012,25
09-01-2024,H005,D013,56
09-01-2024,H005,D014,26
09-01-2024,H005,D015,45
09-01-2024,H005,D016,19
09-01-2024,H005,D017,11
09-01-2024,H005,D018,9
09-01-2024,H005,D019,17
09-01-2024,H005,D020,11
09-01-2024,H006,D001,12
09-01-2024,H006,D002,87
09-01-2024,H006,D003,39
09-01-2024,H006,D004,36
09-01-2024,H006,D005,15
09-01-2024,H006,D006,21
09-01-2024,H006,D007,18
09-01-2024,H006,D008,88
09-01-2024,H006,D009,29
09-01-2024,H006,D010,24
09-01-2024,H006,D011,18
09-01-2024,H006,D012,8
09-01-2024,H006,D013,22
09-01-2024,H006,D014,10
09-01-2024,H006,D015,15
09-01-2024,H006,D016,9
09-01-2024,H006,D017,9
09-01-2024,H006,D018,8
09-01-2024,H006,D019,21
09-01-2024,H006,D020,13
09-01-2024,H007,D001,3
09-01-2024,H007,D002,26
09-01-2024,H007,D003,13
09-01-2024,H007,D004,23
09-01-2024,H007,D005,11
09-01-2024,H007,D006,15
09-01-2024,H007,D007,12
09-01-2024,H007,D008,195
09-01-2024,H007,D009,57
09-01-2024,H007,D010,45
09-01-2024,H007,D011,13
09-01-2024,H007,D012,6
09-01-2024,H007,D013,14
09-01-2024,H007,D014,7
09-01-2024,H007,D015,11
09-01-2024,H007,D016,6
09-01-2024,H007,D017,8
09-01-2024,H007,D018,6
09-01-2024,H007,D019,13
09-01-2024,H007,D020,9
09-01-2024,H008,D001,4
09-01-2024,H008,D002,30
09-01-2024,H008,D003,14
09-01-2024,H008,D004,65
09-01-2024,H008,D005,31
09-01-2024,H008,D006,47
09-01-2024,H008,D007,31
09-01-2024,H008,D008,121
09-01-2024,H008,D009,42
09-01-2024,H008,D010,29
09-01-2024,H008,D011,18
09-01-2024,H008,D012,8
09-01-2024,H008,D013,16
09-01-2024,H008,D014,9
09-01-2024,H008,D015,17
09-01-2024,H008,D016,8
09-01-2024,H008,D017,14
09-01-2024,H008,D018,10
09-01-2024,H008,D019,35
09-01-2024,H008,D020,28
09-01-2024,H009,D001,2
09-01-2024,H009,D002,22
09-01-2024,H009,D003,8
09-01-2024,H009,D004,21
09-01-2024,H009,D005,8
09-01-2024,H009,D006,12
09-01-2024,H009,D007,10
09-01-2024,H009,D008,53
09-01-2024,H009,D009,16
09-01-2024,H009,D010,13
09-01-2024,H009,D011,12
09-01-2024,H009,D012,6
09-01-2024,H009,D013,15
09-01-2024,H009,D014,7
09-01-2024,H009,D015,12
09-01-2024,H009,D016,5
09-01-2024,H009,D017,7
09-01-2024,H009,D018,5
09-01-2024,H009,D019,10
09-01-2024,H009,D020,8
09-01-2024,H010,D001,2
09-01-2024,H010,D002,18
09-01-2024,H010,D003,7
09-01-2024,H010,D004,17
09-01-2024,H010,D005,7
09-01-2024,H010,D006,11
09-01-2024,H010,D007,8
09-01-2024,H010,D008,44
09-01-2024,H010,D009,12
09-01-2024,H010,D010,11
09-01-2024,H010,D011,9
09-01-2024,H010,D012,5
09-01-2024,H010,D013,11
09-01-2024,H010,D014,6
09-01-2024,H010,D015,8
09-01-2024,H010,D016,4
09-01-2024,H010,D017,5
09-01-2024,H010,D018,4
09-01-2024,H010,D019,8
09-01-2024,H010,D020,5
10-01-2024,H001,D001,14
10-01-2024,H001,D002,106
10-01-2024,H001,D003,44
10-01-2024,H001,D004,98
10-01-2024,H001,D005,42
10-01-2024,H001,D006,69
10-01-2024,H001,D007,51
10-01-2024,H001,D008,248
10-01-2024,H001,D009,75
10-01-2024,H001,D010,61
10-01-2024,H001,D011,65
10-01-2024,H001,D012,31
10-01-2024,H001,D013,63
10-01-2024,H001,D014,30
10-01-2024,H001,D015,49
10-01-2024,H001,D016,28
10-01-2024,H001,D017,30
10-01-2024,H001,D018,27
10-01-2024,H001,D019,56
10-01-2024,H001,D020,37
10-01-2024,H002,D001,4
10-01-2024,H002,D002,33
10-01-2024,H002,D003,17
10-01-2024,H002,D004,47
10-01-2024,H002,D005,19
10-01-2024,H002,D006,28
10-01-2024,H002,D007,19
10-01-2024,H002,D008,322
10-01-2024,H002,D009,94
10-01-2024,H002,D010,69
10-01-2024,H002,D011,90
10-01-2024,H002,D012,39
10-01-2024,H002,D013,88
10-01-2024,H002,D014,46
10-01-2024,H002,D015,75
10-01-2024,H002,D016,34
10-01-2024,H002,D017,16
10-01-2024,H002,D018,14
10-01-2024,H002,D019,26
10-01-2024,H002,D020,15
10-01-2024,H003,D001,8
10-01-2024,H003,D002,63
10-01-2024,H003,D003,29
10-01-2024,H003,D004,68
10-01-2024,H003,D005,31
10-01-2024,H003,D006,39
10-01-2024,H003,D007,28
10-01-2024,H003,D008,159
10-01-2024,H003,D009,57
10-01-2024,H003,D010,44
10-01-2024,H003,D011,38
10-01-2024,H003,D012,20
10-01-2024,H003,D013,46
10-01-2024,H003,D014,23
10-01-2024,H003,D015,38
10-01-2024,H003,D016,15
10-01-2024,H003,D017,21
10-01-2024,H003,D018,16
10-01-2024,H003,D019,38
10-01-2024,H003,D020,26
10-01-2024,H004,D001,9
